Bedrooms,Bathrooms,Price,Year_built,Address,City,State
3,1,141000,1955,909  FREYWOOD DR, MADISON, TN
3,2,190800,1957,905  CHADWELL DR, MADISON, TN
3,2,180000,1950,839  ARGLE AVE, MADISON, TN
5,3,110500,1972,519  FREDA VILLA, MADISON, TN
3,2,169900,1940,305  HARRINGTON AVE, MADISON, TN
3,1,118938,1955,268  MADISON BLVD, MADISON, TN
2,2,150000,1945,560  NEELYS BEND RD, MADISON, TN
2,1,111100,1956,324  RANDY RD, MADISON, TN
3,2,160000,1941,416  GRAPEVINE AVE, MADISON, TN
3,2,162900,1954,804  COGGIN PASS, MADISON, TN
3,2,155000,1974,1277  CHEYENNE BLVD, MADISON, TN
3,2,172000,2002,1436  PAWNEE TRL, MADISON, TN
0,0,152500,1999,1700  NEELYS BEND RD, MADISON, TN
4,5,550000,2006,1542  HUDSON RD, MADISON, TN
4,2,110000,1981,120 A  MCKINLEY ST, MADISON, TN
3,2,195000,1963,700  RONNIE RD, MADISON, TN
3,2,195000,1974,651  HERITAGE DR, MADISON, TN
3,1.5,145000,1955,316  LINDA LN, MADISON, TN
3,1.5,138000,1955,102  DONNA DR, MADISON, TN
3,3,75000,1958,1136  PIERCE RD, MADISON, TN
3,2.5,210000,2015,413  ROOSEVELT AVE, MADISON, TN
3,1,160000,1965,616  FEDDERS DR, MADISON, TN
4,2,119000,1960,610  DELAWARE AVE, MADISON, TN
2,1,70000,1938,228  HICKORY ST, MADISON, TN
2,1,105000,1955,129  RANDY RD, MADISON, TN
6,3,132500,1945,325  MANZANO RD, MADISON, TN
4,2,145000,1945,250  NEELYS BEND RD, MADISON, TN
2,1,60000,1950,508  LANIER DR, MADISON, TN
3,2,137000,1995,309  MANZANO RD, MADISON, TN
3,1.5,140000,1945,422  EMMITT AVE, MADISON, TN
3,2,130000,2003,835  NEELYS BEND RD, MADISON, TN
4,2,140000,1959,632  LARKIN SPRINGS RD, MADISON, TN
2,1,160000,1950,448  DUE WEST AVE, MADISON, TN
3,2,129900,1967,1228  SHAWNEE RD, MADISON, TN
3,2,145000,1989,808  TAMARACK  S, MADISON, TN
3,2,190000,1988,1428  JOE PYRON DR, MADISON, TN
4,3,175000,1972,621  HIDDEN ACRES DR, MADISON, TN
3,1,72000,1945,1125  DUE WEST AVE N, MADISON, TN
3,1,174900,1959,717  HAMBLEN DR, MADISON, TN
3,2,164900,1979,305  SLAYTON DR, MADISON, TN
2,2.5,93000,1984,235  MACFIE DR, MADISON, TN
3,2,151000,1986,115  OAK PARK LN, MADISON, TN
6,4,127000,1983,411  WILLIAMS AVE, MADISON, TN
3,1.5,182400,1962,955  SNOW AVE, MADISON, TN
2,1,135000,1963,304 B MCARTHUR DR, MADISON, TN
2,1,60000,1984,925  ANDERSON LN, MADISON, TN
2,1,60000,1984,927  ANDERSON LN, MADISON, TN
3,1,77000,1948,242  WILEY ST, MADISON, TN
4,2,149943,1920,508  DUPONT AVE, MADISON, TN
2,1,155000,1940,224  HICKORY ST, MADISON, TN
2,1,70000,1955,245 B LANIER DR, MADISON, TN
2,1,146000,1955,117  RANDY RD, MADISON, TN
2,1,55000,1950,420  CHADWELL DR, MADISON, TN
2,2,171250,1952,713  CARMEL AVE, MADISON, TN
2,1,75000,1948,621  CHERYL AVE, MADISON, TN
2,1,95000,1948,725  BLACKSTONE AVE, MADISON, TN
2,1,100000,1948,725  BLACKSTONE AVE, MADISON, TN
3,2,71000,1945,432  EMMITT AVE, MADISON, TN
3,1,69500,1957,1320  NEELYS BEND RD, MADISON, TN
3,2,164000,1974,1277  CHEYENNE BLVD, MADISON, TN
3,1,140000,1965,1428  MOHAWK TRL, MADISON, TN
3,2,110000,1999,1536  MOHAWK TRL, MADISON, TN
4,3.5,330000,1962,707  TUCKAHOE DR, MADISON, TN
4,3,265000,1964,403  PORT DR, MADISON, TN
3,2,183000,1970,204  CUMBERLAND HILLS DR, MADISON, TN
3,2,147000,1967,815 E CAMPBELL RD, MADISON, TN
3,2,136400,1979,1137  NELSON DR, MADISON, TN
3,2,145000,1979,221  SLAYTON DR, MADISON, TN
3,2,215861,1964,509 E CAMPBELL RD, MADISON, TN
3,1,162000,1959,401  HAMBLEN DR, MADISON, TN
3,2,145000,1958,902  NESBITT LN, MADISON, TN
4,2.5,279900,1960,707 N GRAYCROFT AVE, MADISON, TN
3,2,141000,1993,904  HERITAGE VIEW CT, MADISON, TN
3,2,235000,1956,128 W MARTHONA RD, MADISON, TN
2,1,80000,1954,107  GARNER AVE, MADISON, TN
2,1,19000,1948,205  LOVELL ST, MADISON, TN
2,1,72000,1950,220  CUMBERLAND AVE, MADISON, TN
5,2,156000,1970,245  BECKLEA DR, MADISON, TN
2,1,70000,1950,218  MYATT DR, MADISON, TN
3,2,162000,1995,122  VANDIVER DR, MADISON, TN
3,2,98529,1952,315  MAPLE ST, MADISON, TN
2,1,63000,1935,408  MAPLE ST, MADISON, TN
3,1,74000,1935,430  MAPLE ST, MADISON, TN
3,2,178000,2007,126 A LARKIN SPRINGS RD, MADISON, TN
4,2,115000,1965,1314  CORELAND DR, MADISON, TN
4,1,107900,1940,405  BLUE GRASS AVE, MADISON, TN
4,3,115000,1935,209  NEELYS BEND RD, MADISON, TN
6,2,410000,1960,257  MADISON BLVD, MADISON, TN
4,2,110000,1963,240  MADISON BLVD, MADISON, TN
4,2.5,410000,1960,259  MADISON BLVD, MADISON, TN
3,1,110900,1949,623  BLACKSTONE AVE, MADISON, TN
2,1,127500,1948,713  NEELYS BEND RD, MADISON, TN
2,1,150000,1950,329  HILLCREST DR, MADISON, TN
2,1,129000,1940,861  IDLEWILD DR, MADISON, TN
4,3,383860,1955,1036  BERWICK TRL, MADISON, TN
3,1,163000,1966,612  CANTON PASS, MADISON, TN
3,2,135000,2000,1427  OCOEE TRL, MADISON, TN
3,2,135500,2002,1519  OCOEE TRL, MADISON, TN
4,3,187500,1959,713 HAMBLEN  DR, MADISON, TN
2,1,115000,1958,906 APPLE VALLEY  RD, MADISON, TN
3,1.5,215000,1958,1113 APPLE VALLEY  RD, MADISON, TN
3,2,175000,1959,213 TWIN HILLS  DR, MADISON, TN
3,2,182000,1963,1601 MONTICELLO  AVE, MADISON, TN
3,1,84250,1965,344 DINWIDDIE  DR, MADISON, TN
3,1,80000,1966,1410 BAIN  DR, MADISON, TN
3,2,185000,1960,703 RONNIE  RD, MADISON, TN
3,1.5,250000,1960,209 DIANE  DR, MADISON, TN
3,2.5,89500,1984,300 NESBITT  LN, MADISON, TN
4,2,279900,1963,201 HOLIDAY  DR, MADISON, TN
3,2,276000,1958,207 BEVERLY  DR, MADISON, TN
4,2,140000,1967,605 ANDERSON  LN, MADISON, TN
4,2,232500,1981,300 CNIX  DR, MADISON, TN
4,2,232500,1981,300 ANIX  DR, MADISON, TN
3,1,35500,1950,403 DUPONT  AVE, MADISON, TN
2,1,94000,1948,207 MCARTHUR  DR, MADISON, TN
2,1,61300,1940,307 MAPLE  ST, MADISON, TN
2,1,65000,1940,321 HICKORY  ST, MADISON, TN
3,1.5,148000,1951,336 LANIER  DR, MADISON, TN
2,1,94000,1948,329 LANIER  DR, MADISON, TN
3,3,155000,2007,118 ALARKIN SPRINGS  RD, MADISON, TN
3,2,100000,1976,1041 MALLOW  DR, MADISON, TN
3,2,185000,1978,213 WARRIOR  RD, MADISON, TN
3,2,77000,1955,810 CHADWELL  DR, MADISON, TN
4,2,135000,1963,211 ROBINWOOD  AVE, MADISON, TN
3,2,112000,1950,502 DUE WEST  AVE, MADISON, TN
2,1,60000,1976,220 E PALESTINE  AVE, MADISON, TN
2,1,84900,1976,220 E PALESTINE  AVE, MADISON, TN
3,2.5,190000,1956,710 FREDA VILLA, MADISON, TN
3,2,180500,1950,115 BERKLEY  DR, MADISON, TN
3,1.5,105000,1959,1321 CORELAND  DR, MADISON, TN
2,1,120000,1980,420 BLUE GRASS  AVE, MADISON, TN
2,1,78500,1940,304 HARRINGTON  AVE, MADISON, TN
3,1,130000,1951,238 MADISON  BLVD, MADISON, TN
3,2,212000,2014,1104 CHEYENNE  BLVD, MADISON, TN
3,3,456000,1959,810 BERWICK  TRL, MADISON, TN
3,2,145000,1970,540 PUEBLO  DR, MADISON, TN
3,2,224000,1974,516 PONTIAC  CT, MADISON, TN
3,2,155000,1989,800 TAMARACK  S, MADISON, TN
3,3,190000,1988,1421 JOE PYRON  DR, MADISON, TN
3,2,145000,1999,1443 MOHAWK  TRL, MADISON, TN
3,1,188000,1957,711 WESTCHESTER  DR, MADISON, TN
3,1,139000,1945,1125 DUE WEST  AVE N, MADISON, TN
3,1,201500,1958,1117 APPLE VALLEY  RD, MADISON, TN
2,2,170000,1983,214 NELSON  CT E, MADISON, TN
2,2,170000,1983,212 NELSON  CT E, MADISON, TN
3,1.5,152800,1956,1515 MONTICELLO  AVE, MADISON, TN
3,1,221000,1958,909 N GRAYCROFT  AVE, MADISON, TN
3,1,190000,1961,110 GRAYCROFT  CT, MADISON, TN
2,2,160000,1956,101 S GRAYCROFT  AVE, MADISON, TN
3,2,154500,1993,1120 CIRCLE  DR, MADISON, TN
3,2,155000,2001,1001 SNOW  AVE, MADISON, TN
3,1.5,175000,1964,562 ANDERSON  LN, MADISON, TN
5,2,145000,1955,908 ROOSEVELT  AVE, MADISON, TN
2,1,87000,1948,123 MCARTHUR  DR, MADISON, TN
2,1,160000,1940,219 HILLCREST  DR, MADISON, TN
3,2,132000,2001,117 FARRIS  AVE, MADISON, TN
2,1,65000,1940,319 MANZANO  RD, MADISON, TN
3,3,365000,1978,609 CHERON  RD, MADISON, TN
3,2,395000,1960,1002 S GRAYCROFT  AVE, MADISON, TN
2,1,94729,1952,414 CHADWELL  DR, MADISON, TN
2,1,130000,1954,921 CAYCE  DR, MADISON, TN
2,1,127000,1963,637 GIBSON  DR, MADISON, TN
2,1,99900,1983,302 DUE WEST  AVE, MADISON, TN
3,2,153000,1948,406 LANIER  DR, MADISON, TN
2,1,144900,1940,833 GALLAVISTA  AVE, MADISON, TN
2,1,67700,1984,1518 MEADOW BEND  DR, MADISON, TN
2,1,67700,1984,1514 MEADOW BEND  DR, MADISON, TN
2,1,67700,1984,1516 MEADOW BEND  DR, MADISON, TN
2,1,67700,1984,1512 MEADOW BEND  DR, MADISON, TN
3,2,180000,1946,1125 CINDERELLA  ST, MADISON, TN
3,2,202300,1970,1341 CHEYENNE  BLVD, MADISON, TN
3,2,159900,1991,1411 OCOEE  TRL, MADISON, TN
3,3,425000,1996,1548 NEELYS BEND  RD, MADISON, TN
3,2.5,200900,2003,1440 PAWNEE  TRL, MADISON, TN
2,1,205000,1957,1029 WESTCHESTER  DR, MADISON, TN
3,2,175000,1970,2449 MANSKER  DR, MADISON, TN
3,2,199900,1958,902 APPLE VALLEY  RD, MADISON, TN
3,2.5,160000,1974,1212 N GRAYCROFT  AVE, MADISON, TN
4,2,265000,1962,2110 PAULA  DR, MADISON, TN
3,1.5,135000,1967,200 TWIN HILLS  DR, MADISON, TN
3,2,150000,1965,2123 E HILL  DR, MADISON, TN
3,1.5,134900,1959,304 SHEPHERD HILLS  DR, MADISON, TN
2,2.5,95000,1984,510 MACFIE  CT, MADISON, TN
3,1,129900,1966,319 AURORA  AVE, MADISON, TN
3,2,249900,1960,206 DIANE  DR, MADISON, TN
3,2,110000,1988,428 AMQUIWOOD  CT, MADISON, TN
2,2,180000,1959,104 DIANE  CT, MADISON, TN
2,1,35000,1950,111 PEGGY  ST, MADISON, TN
3,3,247000,1958,1136 PIERCE  RD, MADISON, TN
2,1,157000,1947,105 WILEY  ST, MADISON, TN
4,2,85000,1981,325 MCARTHUR  DR, MADISON, TN
3,1,92000,1971,226 MAY  DR, MADISON, TN
3,2,162000,2006,215 MCARTHUR  DR, MADISON, TN
3,3,265000,1965,104 HOLIDAY HILLS  CT, MADISON, TN
3,1,155000,1955,1101 SAUNDERS  AVE, MADISON, TN
2,1,150000,1945,222 EMMITT  AVE, MADISON, TN
2,1,79000,1953,644 YOWELL  AVE, MADISON, TN
4,1,123950,1945,716 BLACKSTONE  AVE, MADISON, TN
2,1,90000,1940,411 GRAPEVINE  AVE, MADISON, TN
3,2,85000,1954,804 RIVER  PASS, MADISON, TN
2,1,172000,1953,708 RIVER  PASS, MADISON, TN
3,1,185000,1954,801 EVERGREEN  TRL, MADISON, TN
2,1,116000,1989,1516 MOHAWK  TRL, MADISON, TN
3,2,285000,1960,710 TUCKAHOE  DR, MADISON, TN
1,2,100000,1979,905 CDUE WEST  AVE N, MADISON, TN
3,1,147000,1967,336 DINWIDDIE  DR, MADISON, TN
3,3,175000,1963,908 N GRAYCROFT  AVE, MADISON, TN
3,2.5,240000,2016,808 FALCON  DR, MADISON, TN
3,2,289900,1977,715 FALCON  DR, MADISON, TN
3,1,205000,1951,210 E MARTHONA  RD, MADISON, TN
4,2,120000,1954,944 SNOW  AVE, MADISON, TN
2,1,198000,1967,613 MAY  DR, MADISON, TN
2,1,115000,1945,218 MAPLE  ST, MADISON, TN
4,1.5,73000,1945,318 MAPLE  ST, MADISON, TN
3,1.5,100000,1979,264 WARRIOR  RD, MADISON, TN
3,2,160000,1976,1041 MALLOW  DR, MADISON, TN
2,1,192900,1955,815 CHADWELL  DR, MADISON, TN
6,6,225000,1966,236 E PALESTINE  AVE, MADISON, TN
4,3,340000,1958,612 FREDA VILLA, MADISON, TN
3,1.5,115000,1959,103 BARRY  DR, MADISON, TN
2,1,80000,1957,355 INDIAN  TRL, MADISON, TN
4,2,130000,1939,401 NEELYS BEND  RD, MADISON, TN
2,1,25000,1960,631 BLACKSTONE  AVE, MADISON, TN
4,3,190000,1940,909 HOSPITAL  DR, MADISON, TN
3,2,195000,1990,455 KINSEY  BLVD, MADISON, TN
4,1.5,149900,1977,241 MANZANO  RD, MADISON, TN
3,2,45000,1945,324 MADISON  BLVD, MADISON, TN
4,3,232000,1965,748 HOWSE  AVE, MADISON, TN
3,2,160000,1948,632 CENTER  ST, MADISON, TN
2,1,159900,1952,809 NIX  PASS, MADISON, TN
3,2,163500,2016,1542 MOHAWK  TRL, MADISON, TN
5,3,225000,1963,621 VANOKE  DR, MADISON, TN
4,2,165000,1966,243 FOXBORO  DR, MADISON, TN
3,2.5,195000,1953,806 DUE WEST  AVE N, MADISON, TN
3,2.5,369900,1988,221 TWIN HILLS  DR, MADISON, TN
2,2,209900,1999,400 MONTICELLO  AVE, MADISON, TN
3,2,142000,1992,1620 LIBERTY HILL  DR, MADISON, TN
3,1.5,230000,1955,218 W MARTHONA  RD, MADISON, TN
3,2,225000,1964,111 W MARTHONA  RD, MADISON, TN
3,1,199900,1958,608 GIBSON  DR, MADISON, TN
3,1,270000,1961,818 BROOKS  AVE, MADISON, TN
3,3,270000,1963,745 CEDARCREST  AVE, MADISON, TN
2,1,270000,1978,741 CEDARCREST  AVE, MADISON, TN
2,1,270000,1978,816 BROOKS  AVE, MADISON, TN
3,2,85000,1971,550 ROOSEVELT  AVE, MADISON, TN
4,2,105000,1979,309 NIX  DR, MADISON, TN
3,1,103000,1940,211 NIX  DR, MADISON, TN
1,1,70500,1954,129 EAGAN  CIR, MADISON, TN
3,2,236000,2011,541 E MAPLE  ST, MADISON, TN
2,2,368000,1956,1004 S GRAYCROFT  AVE, MADISON, TN
3,1,160000,1955,813 CHADWELL  DR, MADISON, TN
3,3,248000,1955,504 BARBARA  DR, MADISON, TN
2,1,90000,1960,643 GIBSON  DR, MADISON, TN
3,1,157000,1940,207 ROBINWOOD  AVE, MADISON, TN
3,2,145000,1955,1103 SAUNDERS  AVE, MADISON, TN
4,3,157500,1948,304 DUE WEST  AVE, MADISON, TN
4,4,130000,1981,332 E WEBSTER  ST, MADISON, TN
2,1.5,245000,1960,609 OAKLAND  DR, MADISON, TN
2,1,136000,1950,570 CHERYL  AVE, MADISON, TN
2,2,145900,1994,636 KINSEY  BLVD, MADISON, TN
3,2,186500,1995,313 MANZANO  RD, MADISON, TN
2,1,65000,1954,858 GALLAVISTA  AVE, MADISON, TN
3,2,235000,1935,836 WALNUT  ST, MADISON, TN
3,2,192000,1945,432 EMMITT  AVE, MADISON, TN
6,2,170000,1950,923 NEELYS BEND  RD, MADISON, TN
2,1,158000,1954,1001 JASPERSON  DR, MADISON, TN
2,1,177000,1940,411 GRAPEVINE  AVE, MADISON, TN
3,2,135900,1989,616 BRENTMEADOW  CIR, MADISON, TN
3,2,159944,1989,1413 MOHAWK  TRL, MADISON, TN
3,1,90000,1930,1432 MOHAWK  TRL, MADISON, TN
3,2,164000,2016,1540 MOHAWK  TRL, MADISON, TN
4,2,103000,1940,832 DUE WEST  AVE N, MADISON, TN
2,1,50000,1948,917 DUE WEST  AVE N, MADISON, TN
3,2,205000,1960,213 CUMBERLAND HILLS  DR, MADISON, TN
6,2.5,163000,1975,1216 N GRAYCROFT  AVE, MADISON, TN
3,3,175000,1969,404 NORTHSIDE  DR, MADISON, TN
3,1,150900,1966,1410 BAIN  DR, MADISON, TN
3,2,258300,1974,631 HERITAGE  DR, MADISON, TN
4,1.5,239900,1955,112 S GRAYCROFT  AVE, MADISON, TN
3,1.5,143000,1955,115 S GRAYCROFT  AVE, MADISON, TN
3,1,126600,1978,635 BIXLER  AVE, MADISON, TN
3,2,190000,1975,304 MAY  DR, MADISON, TN
5,1,224900,1950,217 CUMBERLAND  AVE, MADISON, TN
3,2,137900,2006,212 DULING  AVE, MADISON, TN
4,1,110000,1950,405 DELAWARE  AVE, MADISON, TN
3,1,130000,1972,205 BECKLEA  DR, MADISON, TN
5,2,158000,1955,304 ARCHWOOD  DR, MADISON, TN
1,1,70000,1954,129 EAGAN  CIR, MADISON, TN
2,1,150500,1943,513 E MAPLE  ST, MADISON, TN
2,2,100000,1945,210 CHERRY  ST, MADISON, TN
4,3,200000,1948,304 DUE WEST  AVE, MADISON, TN
3,2,120000,1960,211 DUE WEST  AVE, MADISON, TN
3,1.5,199900,1965,205 FREDA VILLA, MADISON, TN
2,1,150000,1976,220 E PALESTINE  AVE, MADISON, TN
3,1,142000,1950,231 HARRINGTON  AVE, MADISON, TN
3,2,180000,1948,305 MADISON  BLVD, MADISON, TN
2,1,70000,1944,740 OAKDELL  AVE, MADISON, TN
2,1.5,102000,1960,633 CARMEL  AVE, MADISON, TN
2,1.5,102000,1960,633 CARMEL  AVE, MADISON, TN
2,1,71000,1960,631 BLACKSTONE  AVE, MADISON, TN
2,1,60000,1950,327 HILLCREST  DR, MADISON, TN
2,1,70000,1950,327 HILLCREST  DR, MADISON, TN
2,1,95000,1950,327 HILLCREST  DR, MADISON, TN
3,1,122000,1950,221 RANDY  RD, MADISON, TN
3,2,190000,1976,245 MANZANO  RD, MADISON, TN
3,1,265500,1948,716 TAHLENA  AVE, MADISON, TN
4,3.5,317000,1946,1109 NEELYS BEND  RD, MADISON, TN
3,3,390000,1940,1017 AFALLS  AVE, MADISON, TN
2,1,390000,1940,1017 BFALLS  AVE, MADISON, TN
2,1,70000,1950,331 DUE WEST  AVE, MADISON, TN
3,1,153500,1966,635 CANTON  PASS, MADISON, TN
2,1,80000,1955,1235 BERWICK  TRL, MADISON, TN
3,2,132650,1988,614 BRENTMEADOW  CIR, MADISON, TN
3,2,170595,1989,809 TAMARACK  S, MADISON, TN
3,2,205000,1987,208 CHESTERTON  CT, MADISON, TN
